round,stadium,home_team,home_score,away_score,away_team
27.0,Anacleto Campanella,São Caetano,1.0,2.0,Goiás
27.0,Maracanã,Botafogo,3.0,0.0,Santa Cruz
27.0,Mineirão,Cruzeiro,2.0,1.0,Internacional
27.0,Pacaembu,Corinthians,0.0,3.0,Santos
28.0,Moisés Lucarelli,Ponte Preta,3.0,1.0,Juventude
28.0,Maracanã,Fluminense,1.0,2.0,São Paulo
28.0,São Januário,Vasco,2.0,0.0,Fortaleza
28.0,Beira-Rio,Internacional,1.0,0.0,São Caetano
28.0,Ligga Arena,Athletico-PR,1.0,1.0,Cruzeiro
28.0,Arruda,Santa Cruz,1.0,3.0,Paraná
28.0,Palestra Itália,Palmeiras,3.0,1.0,Flamengo
28.0,Serra Dourada,Goiás,3.0,1.0,Corinthians
28.0,Orlando Scarpelli,Figueirense,1.0,0.0,Botafogo
28.0,Vila Belmiro,Santos,1.0,0.0,Grêmio
29.0,Independência,Cruzeiro,0.0,0.0,Fortaleza
29.0,Maracanã,Botafogo,4.0,3.0,Santos
29.0,Morumbi,São Paulo,5.0,0.0,Juventude
29.0,Anacleto Campanella,São Caetano,0.0,2.0,Grêmio
29.0,Beira-Rio,Internacional,2.0,0.0,Fluminense
29.0,Orlando Scarpelli,Figueirense,2.0,1.0,Ponte Preta
29.0,Durival Britto,Paraná,1.0,0.0,Goiás
29.0,Maracanã,Flamengo,3.0,0.0,Corinthians
29.0,Arruda,Santa Cruz,0.0,4.0,Vasco
29.0,Palestra Itália,Palmeiras,2.0,2.0,Athletico-PR
30.0,São Januário,Vasco,3.0,0.0,Palmeiras
30.0,Serra Dourada,Goiás,5.0,3.0,Santa Cruz
30.0,Vila Belmiro,Santos,2.0,1.0,Figueirense
30.0,Moisés Lucarelli,Ponte Preta,0.0,2.0,Internacional
30.0,Olímpico,Grêmio,1.0,1.0,São Paulo
30.0,Durival Britto,Paraná,0.0,2.0,Flamengo
30.0,Presidente Vargas (CE),Fortaleza,3.0,4.0,Athletico-PR
30.0,Maracanã,Botafogo,2.0,1.0,São Caetano
30.0,Alfredo Jaconi,Juventude,1.0,1.0,Fluminense
30.0,Pacaembu,Corinthians,1.0,0.0,Cruzeiro
31.0,Morumbi,Corinthians,1.0,0.0,Palmeiras
31.0,Raulino de Oliveira,Fluminense,1.0,2.0,Grêmio
31.0,Beira-Rio,Internacional,1.0,0.0,Juventude
31.0,Maracanã,Vasco,3.0,1.0,Flamengo
31.0,Arruda,Santa Cruz,0.0,1.0,Fortaleza
31.0,Orlando Scarpelli,Figueirense,0.0,2.0,São Paulo
31.0,Moisés Lucarelli,Ponte Preta,1.0,2.0,Botafogo
31.0,Ligga Arena,Athletico-PR,4.0,0.0,Paraná
31.0,Vila Belmiro,Santos,1.0,0.0,São Caetano
31.0,Serra Dourada,Goiás,2.0,3.0,Cruzeiro
32.0,Ligga Arena,Athletico-PR,6.0,4.0,Vasco
32.0,Maracanã,Flamengo,1.0,1.0,Santa Cruz
32.0,Palestra Itália,Palmeiras,1.0,3.0,Goiás
32.0,Olímpico,Grêmio,1.0,2.0,Figueirense
32.0,Alfredo Jaconi,Juventude,3.0,2.0,Santos
32.0,Anacleto Campanella,São Caetano,1.0,1.0,Fluminense
32.0,Castelão (CE),Fortaleza,0.0,4.0,Corinthians
32.0,Maracanã,Botafogo,0.0,1.0,Internacional
32.0,Morumbi,São Paulo,1.0,1.0,Ponte Preta
32.0,Mineirão,Cruzeiro,2.0,2.0,Paraná
33.0,Olímpico,Grêmio,0.0,1.0,Internacional
33.0,Vila Belmiro,Santos,0.0,1.0,São Paulo
33.0,Moisés Lucarelli,Ponte Preta,1.0,2.0,São Caetano
33.0,Mineirão,Cruzeiro,2.0,1.0,Vasco
33.0,Castelão (CE),Fortaleza,0.0,3.0,Goiás
33.0,Orlando Scarpelli,Figueirense,1.0,0.0,Juventude
33.0,Maracanã,Flamengo,1.0,0.0,Athletico-PR
33.0,Maracanã,Botafogo,2.0,1.0,Fluminense
33.0,Durival Britto,Paraná,4.0,2.0,Palmeiras
33.0,Pacaembu,Corinthians,1.0,0.0,Santa Cruz
34.0,Alfredo Jaconi,Juventude,1.0,2.0,Grêmio
34.0,Anacleto Campanella,São Caetano,3.0,1.0,Figueirense
34.0,São Januário,Vasco,3.0,1.0,Paraná
34.0,Palestra Itália,Palmeiras,3.0,0.0,Fortaleza
34.0,Beira-Rio,Internacional,0.0,0.0,Santos
34.0,Ligga Arena,Athletico-PR,1.0,2.0,Corinthians
34.0,Serra Dourada,Goiás,0.0,1.0,Flamengo
34.0,Maracanã,Fluminense,0.0,0.0,Ponte Preta
34.0,Morumbi,São Paulo,3.0,0.0,Botafogo
34.0,Arruda,Santa Cruz,4.0,1.0,Cruzeiro
35.0,Beira-Rio,Internacional,3.0,0.0,Fortaleza
35.0,Vila Belmiro,Santos,1.0,0.0,Paraná
35.0,São Januário,Vasco,1.0,1.0,Juventude
35.0,Maracanã,Fluminense,1.0,0.0,Cruzeiro
35.0,Orlando Scarpelli,Figueirense,0.0,0.0,Corinthians
35.0,Moisés Lucarelli,Ponte Preta,3.0,0.0,Flamengo
35.0,Serra Dourada,Goiás,0.0,2.0,São Paulo
35.0,Ligga Arena,Athletico-PR,2.0,3.0,Grêmio
35.0,Arruda,Santa Cruz,0.0,3.0,São Caetano
35.0,Palestra Itália,Palmeiras,2.0,1.0,Botafogo
36.0,Olímpico,Grêmio,3.0,1.0,Santa Cruz
36.0,Maracanã,Flamengo,0.0,2.0,Figueirense
36.0,Pacaembu,Corinthians,1.0,1.0,Fluminense
36.0,Alfredo Jaconi,Juventude,3.0,2.0,Palmeiras
36.0,Morumbi,São Paulo,1.0,1.0,Athletico-PR
36.0,Anacleto Campanella,São Caetano,0.0,1.0,Vasco
36.0,Durival Britto,Paraná,1.0,0.0,Internacional
36.0,Maracanã,Botafogo,2.0,2.0,Goiás
36.0,Mineirão,Cruzeiro,1.0,1.0,Santos
36.0,Presidente Vargas (CE),Fortaleza,1.0,0.0,Ponte Preta
37.0,Maracanã,Botafogo,0.0,0.0,Corinthians
37.0,Olímpico,Grêmio,3.0,0.0,Flamengo
37.0,Alfredo Jaconi,Juventude,2.0,2.0,Fortaleza
37.0,Morumbi,São Paulo,2.0,0.0,Cruzeiro
37.0,Anacleto Campanella,São Caetano,0.0,2.0,Paraná
37.0,Durival Britto,Athletico-PR,1.0,4.0,Figueirense
37.0,São Januário,Vasco,1.0,1.0,Santos
37.0,Serra Dourada,Goiás,3.0,0.0,Ponte Preta
37.0,Arruda,Santa Cruz,1.0,2.0,Fluminense
37.0,Palestra Itália,Palmeiras,1.0,4.0,Internacional
38.0,Beira-Rio,Internacional,1.0,4.0,Goiás
38.0,Raulino de Oliveira,Flamengo,4.0,1.0,São Caetano
38.0,Maracanã,Fluminense,1.0,1.0,Palmeiras
38.0,Orlando Scarpelli,Figueirense,0.0,0.0,Vasco
38.0,Moisés Lucarelli,Ponte Preta,1.0,1.0,Athletico-PR
38.0,Durival Britto,Paraná,0.0,0.0,São Paulo
38.0,Mineirão,Cruzeiro,3.0,1.0,Botafogo
38.0,Pacaembu,Corinthians,5.0,3.0,Juventude
38.0,Vila Belmiro,Santos,3.0,1.0,Santa Cruz
38.0,Presidente Vargas (CE),Fortaleza,1.0,0.0,Grêmio
