round,stadium,home_team,home_score,away_score,away_team
35.0,Independência,Atlético-MG,1.0,0.0,Bahia
35.0,Estádio do Café,Paraná,1.0,1.0,Palmeiras
35.0,Independência,América-MG,2.0,1.0,Santos
35.0,Nilton Santos (Engenhão),Botafogo,1.0,0.0,Internacional
35.0,Ilha do Retiro,Sport,0.0,1.0,Flamengo
35.0,Morumbi,São Paulo,1.0,0.0,Cruzeiro
35.0,Arena do Grêmio,Grêmio,2.0,0.0,Chapecoense
35.0,Maracanã,Fluminense,0.0,0.0,Ceará
36.0,Beira-Rio,Internacional,1.0,2.0,Atlético-MG
36.0,Vila Belmiro,Santos,1.0,1.0,Botafogo
36.0,Mineirão,Cruzeiro,3.0,0.0,Vitória
36.0,Ligga Arena,Athletico-PR,1.0,0.0,Corinthians
36.0,Maracanã,Flamengo,2.0,0.0,Grêmio
36.0,Allianz Parque,Palmeiras,4.0,0.0,América-MG
36.0,São Januário,Vasco,2.0,0.0,São Paulo
36.0,Arena Condá,Chapecoense,2.0,1.0,Sport
36.0,Itaipava Arena Fonte Nova,Bahia,2.0,0.0,Fluminense
36.0,Castelão (CE),Ceará,1.0,0.0,Paraná
37.0,Vila Belmiro,Santos,3.0,2.0,Atlético-MG
37.0,Mineirão,Cruzeiro,0.0,2.0,Flamengo
37.0,Ligga Arena,Athletico-PR,2.0,2.0,Ceará
37.0,Barradão,Vitória,0.0,0.0,Grêmio
37.0,São Januário,Vasco,0.0,1.0,Palmeiras
37.0,Independência,América-MG,1.0,0.0,Bahia
37.0,Neo Química Arena,Corinthians,0.0,0.0,Chapecoense
37.0,Beira-Rio,Internacional,2.0,0.0,Fluminense
37.0,Nilton Santos (Engenhão),Botafogo,2.0,1.0,Paraná
37.0,Morumbi,São Paulo,0.0,0.0,Sport
38.0,Independência,Atlético-MG,1.0,0.0,Botafogo
38.0,Maracanã,Flamengo,1.0,2.0,Athletico-PR
38.0,Durival Britto,Paraná,1.0,1.0,Internacional
38.0,Arena Condá,Chapecoense,1.0,0.0,São Paulo
38.0,Pituaçu,Bahia,0.0,0.0,Cruzeiro
38.0,Maracanã,Fluminense,1.0,0.0,América-MG
38.0,Castelão (CE),Ceará,0.0,0.0,Vasco
38.0,Ilha do Retiro,Sport,2.0,1.0,Santos
38.0,Allianz Parque,Palmeiras,3.0,2.0,Vitória
38.0,Arena do Grêmio,Grêmio,1.0,0.0,Corinthians
