round,stadium,home_team,home_score,away_score,away_team
1.0,Ressacada,Avaí,2.0,2.0,Atlético-MG
1.0,Ilha do Retiro,Sport,1.0,1.0,Barueri
1.0,Palestra Itália,Palmeiras,2.0,1.0,Coritiba
1.0,Pacaembu,Corinthians,0.0,1.0,Internacional
1.0,Mineirão,Cruzeiro,2.0,0.0,Flamengo
1.0,Ligga Arena,Athletico-PR,0.0,2.0,Vitória
1.0,Maracanã,Fluminense,1.0,0.0,São Paulo
1.0,Bruno José Daniel,Santo André,1.0,1.0,Botafogo
1.0,Serra Dourada,Goiás,3.0,3.0,Náutico
1.0,Olímpico,Grêmio,1.0,1.0,Santos
2.0,Couto Pereira,Coritiba,2.0,4.0,Santo André
2.0,Maracanã,Flamengo,0.0,0.0,Avaí
2.0,Mineirão,Atlético-MG,2.0,1.0,Grêmio
2.0,Morumbi,São Paulo,2.0,2.0,Athletico-PR
2.0,Arena Barueri,Barueri,0.0,0.0,Fluminense
2.0,Beira-Rio,Internacional,2.0,0.0,Palmeiras
2.0,Vila Belmiro,Santos,3.0,3.0,Goiás
2.0,Aflitos,Náutico,2.0,0.0,Cruzeiro
2.0,Nilton Santos (Engenhão),Botafogo,0.0,0.0,Corinthians
2.0,Barradão,Vitória,1.0,0.0,Sport
3.0,Pacaembu,Corinthians,2.0,1.0,Barueri
3.0,Serra Dourada,Goiás,0.0,1.0,Internacional
3.0,Mineirão,Cruzeiro,2.0,0.0,Vitória
3.0,Maracanã,Fluminense,1.0,4.0,Santos
3.0,Olímpico,Grêmio,2.0,0.0,Botafogo
3.0,Ligga Arena,Athletico-PR,2.0,3.0,Náutico
3.0,Palestra Itália,Palmeiras,0.0,0.0,São Paulo
3.0,Ilha do Retiro,Sport,2.0,3.0,Atlético-MG
3.0,Bruno José Daniel,Santo André,1.0,2.0,Flamengo
3.0,Ressacada,Avaí,2.0,2.0,Coritiba
4.0,Couto Pereira,Coritiba,1.0,3.0,Goiás
4.0,Mineirão,Atlético-MG,0.0,0.0,Santo André
4.0,Nilton Santos (Engenhão),Botafogo,2.0,2.0,Sport
4.0,Aflitos,Náutico,1.0,1.0,Fluminense
4.0,Maracanã,Flamengo,2.0,1.0,Athletico-PR
4.0,Morumbi,São Paulo,3.0,0.0,Cruzeiro
4.0,Vila Belmiro,Santos,3.0,1.0,Corinthians
4.0,Barradão,Vitória,1.0,0.0,Grêmio
4.0,Beira-Rio,Internacional,2.0,1.0,Avaí
4.0,Arena Barueri,Barueri,2.0,2.0,Palmeiras
5.0,Olímpico,Grêmio,3.0,0.0,Náutico
5.0,Bruno José Daniel,Santo André,3.0,3.0,Santos
5.0,Pacaembu,Corinthians,2.0,0.0,Coritiba
5.0,Ligga Arena,Athletico-PR,0.0,4.0,Atlético-MG
5.0,Ilha do Retiro,Sport,4.0,2.0,Flamengo
5.0,Palestra Itália,Palmeiras,2.0,1.0,Vitória
5.0,Ressacada,Avaí,0.0,0.0,São Paulo
5.0,Mineirão,Cruzeiro,1.0,1.0,Internacional
5.0,Serra Dourada,Goiás,2.0,2.0,Barueri
5.0,Maracanã,Fluminense,1.0,0.0,Botafogo
6.0,Morumbi,São Paulo,1.0,1.0,Santo André
6.0,Ilha do Retiro,Sport,0.0,1.0,Athletico-PR
6.0,Nilton Santos (Engenhão),Botafogo,2.0,0.0,Santos
6.0,Serra Dourada,Goiás,0.0,0.0,Corinthians
6.0,Mineirão,Atlético-MG,3.0,0.0,Náutico
6.0,Couto Pereira,Coritiba,5.0,0.0,Flamengo
6.0,Maracanã,Fluminense,0.0,0.0,Grêmio
6.0,Arena Barueri,Barueri,3.0,1.0,Avaí
6.0,Beira-Rio,Internacional,0.0,0.0,Vitória
6.0,Palestra Itália,Palmeiras,3.0,1.0,Cruzeiro
7.0,Ligga Arena,Athletico-PR,2.0,2.0,Palmeiras
7.0,Barradão,Vitória,4.0,3.0,Botafogo
7.0,Bruno José Daniel,Santo André,2.0,1.0,Sport
7.0,Olímpico,Grêmio,2.0,2.0,Goiás
7.0,Ressacada,Avaí,3.0,2.0,Fluminense
7.0,Aflitos,Náutico,0.0,1.0,Coritiba
7.0,Vila Belmiro,Santos,2.0,3.0,Atlético-MG
7.0,Mineirão,Cruzeiro,2.0,4.0,Barueri
7.0,Pacaembu,Corinthians,3.0,1.0,São Paulo
7.0,Maracanã,Flamengo,4.0,0.0,Internacional
8.0,Morumbi,São Paulo,2.0,0.0,Náutico
8.0,Ligga Arena,Athletico-PR,1.0,0.0,Corinthians
8.0,Arena Barueri,Barueri,4.0,2.0,Atlético-MG
8.0,Mineirão,Cruzeiro,1.0,0.0,Avaí
8.0,Nilton Santos (Engenhão),Botafogo,1.0,4.0,Goiás
8.0,Ilha do Retiro,Sport,3.0,1.0,Grêmio
8.0,Maracanã,Fluminense,0.0,0.0,Flamengo
8.0,Palestra Itália,Palmeiras,1.0,1.0,Santos
8.0,Beira-Rio,Internacional,3.0,0.0,Coritiba
8.0,Barradão,Vitória,4.0,1.0,Santo André
9.0,Nilton Santos (Engenhão),Flamengo,2.0,1.0,Vitória
9.0,Vila Belmiro,Santos,1.0,0.0,Sport
9.0,Bruno José Daniel,Santo André,1.0,1.0,Barueri
9.0,Mineirão,Atlético-MG,1.0,1.0,Botafogo
9.0,Olímpico,Grêmio,4.0,1.0,Athletico-PR
9.0,Couto Pereira,Coritiba,2.0,0.0,São Paulo
9.0,Serra Dourada,Goiás,1.0,0.0,Cruzeiro
9.0,Aflitos,Náutico,0.0,2.0,Internacional
9.0,Ressacada,Avaí,0.0,3.0,Palmeiras
9.0,Pacaembu,Corinthians,4.0,2.0,Fluminense
10.0,Ressacada,Avaí,1.0,2.0,Botafogo
10.0,Arena Barueri,Barueri,3.0,1.0,Coritiba
10.0,Palestra Itália,Palmeiras,4.0,1.0,Náutico
10.0,Mineirão,Cruzeiro,0.0,3.0,Atlético-MG
10.0,Ligga Arena,Athletico-PR,3.0,2.0,Internacional
10.0,Olímpico,Grêmio,3.0,0.0,Corinthians
10.0,Morumbi,São Paulo,2.0,2.0,Flamengo
10.0,Nilton Santos (Engenhão),Fluminense,0.0,1.0,Santo André
10.0,Barradão,Vitória,6.0,2.0,Santos
10.0,Ilha do Retiro,Sport,1.0,0.0,Goiás
11.0,Couto Pereira,Coritiba,2.0,1.0,Grêmio
11.0,Serra Dourada,Goiás,0.0,2.0,Avaí
11.0,Vila Belmiro,Santos,3.0,3.0,Barueri
11.0,Bruno José Daniel,Santo André,1.0,0.0,Athletico-PR
11.0,Maracanã,Flamengo,1.0,2.0,Palmeiras
11.0,Beira-Rio,Internacional,4.0,2.0,Fluminense
11.0,Aflitos,Náutico,1.0,1.0,Vitória
11.0,Mineirão,Atlético-MG,2.0,0.0,São Paulo
11.0,Pacaembu,Corinthians,4.0,3.0,Sport
11.0,Nilton Santos (Engenhão),Botafogo,1.0,1.0,Cruzeiro
12.0,Palestra Itália,Palmeiras,1.0,0.0,Santo André
12.0,Maracanã,Fluminense,1.0,4.0,Goiás
12.0,Olímpico,Grêmio,2.0,1.0,Internacional
12.0,Barradão,Vitória,0.0,0.0,Atlético-MG
12.0,Mineirão,Cruzeiro,1.0,2.0,Corinthians
12.0,Ligga Arena,Athletico-PR,0.0,0.0,Coritiba
12.0,Morumbi,São Paulo,2.0,1.0,Santos
12.0,Arena Barueri,Barueri,4.0,0.0,Náutico
12.0,Ilha do Retiro,Sport,1.0,3.0,Avaí
12.0,Maracanã,Flamengo,2.0,2.0,Botafogo
13.0,Maracanã,Flamengo,1.0,1.0,Barueri
13.0,Bruno José Daniel,Santo André,0.0,2.0,Cruzeiro
13.0,Ressacada,Avaí,1.0,0.0,Grêmio
13.0,Vila Belmiro,Santos,1.0,0.0,Athletico-PR
13.0,Aflitos,Náutico,2.0,2.0,Botafogo
13.0,Serra Dourada,Goiás,2.0,1.0,Palmeiras
13.0,Beira-Rio,Internacional,2.0,2.0,São Paulo
13.0,Pacaembu,Corinthians,2.0,1.0,Vitória
13.0,Mineirão,Atlético-MG,2.0,1.0,Fluminense
13.0,Couto Pereira,Coritiba,1.0,1.0,Sport
14.0,Ligga Arena,Athletico-PR,1.0,3.0,Avaí
14.0,Olímpico,Grêmio,3.0,2.0,Santo André
14.0,Nilton Santos (Engenhão),Botafogo,3.0,2.0,Internacional
14.0,Vila Belmiro,Santos,1.0,2.0,Flamengo
14.0,Prudentão,Corinthians,0.0,3.0,Palmeiras
14.0,Mineirão,Atlético-MG,0.0,1.0,Goiás
14.0,Ilha do Retiro,Sport,3.0,3.0,Náutico
14.0,Barradão,Vitória,1.0,0.0,Coritiba
14.0,Arena Barueri,Barueri,1.0,2.0,São Paulo
