round,stadium,home_team,home_score,away_score,away_team
6.0,Serra Dourada,Goiás,2.0,1.0,São Paulo
6.0,Mineirão,Cruzeiro,0.0,0.0,Santos
6.0,Olímpico,Grêmio,2.0,1.0,Atlético-MG
6.0,São Januário,Vasco,0.0,1.0,Guarani
6.0,Pacaembu,Corinthians,2.0,0.0,Internacional
7.0,Ressacada,Avaí,0.0,3.0,Fluminense
7.0,Maracanã,Flamengo,1.0,2.0,Goiás
7.0,Barradão,Vitória,1.0,0.0,Athletico-PR
7.0,Morumbi,São Paulo,3.0,1.0,Grêmio
7.0,Vila Belmiro,Santos,4.0,0.0,Vasco
7.0,Nilton Santos (Engenhão),Botafogo,2.0,2.0,Corinthians
7.0,Mineirão,Atlético-MG,0.0,1.0,Ceará
7.0,Beira-Rio,Internacional,1.0,1.0,Palmeiras
7.0,Brinco de Ouro,Guarani,1.0,0.0,Prudente
7.0,Serra Dourada,Atlético-GO,2.0,1.0,Cruzeiro
8.0,Olímpico,Grêmio,1.0,1.0,Vitória
8.0,Ligga Arena,Athletico-PR,0.0,2.0,Cruzeiro
8.0,Morumbi,São Paulo,1.0,2.0,Avaí
8.0,Maracanã,Flamengo,1.0,0.0,Botafogo
8.0,Brinco de Ouro,Guarani,0.0,3.0,Internacional
8.0,Serra Dourada,Goiás,0.0,0.0,Vasco
8.0,Castelão (CE),Ceará,0.0,0.0,Corinthians
8.0,Pacaembu,Palmeiras,2.0,1.0,Santos
8.0,Arena do Jacaré,Atlético-MG,3.0,2.0,Atlético-GO
8.0,Maracanã,Fluminense,1.0,1.0,Prudente
9.0,Barradão,Vitória,3.0,2.0,São Paulo
9.0,São Januário,Vasco,3.0,1.0,Athletico-PR
9.0,Pacaembu,Corinthians,1.0,0.0,Atlético-MG
9.0,Serra Dourada,Atlético-GO,0.0,1.0,Flamengo
9.0,Ressacada,Avaí,4.0,2.0,Palmeiras
9.0,Beira-Rio,Internacional,2.0,1.0,Ceará
9.0,Arena do Jacaré,Cruzeiro,1.0,0.0,Goiás
9.0,Vila Belmiro,Santos,0.0,1.0,Fluminense
9.0,Nilton Santos (Engenhão),Botafogo,1.0,1.0,Guarani
9.0,Prudentão,Prudente,2.0,0.0,Grêmio
10.0,Arena do Jacaré,Atlético-MG,1.0,2.0,Internacional
10.0,Barradão,Vitória,2.0,2.0,Goiás
10.0,Morumbi,São Paulo,1.0,1.0,Prudente
10.0,Maracanã,Flamengo,1.0,1.0,Avaí
10.0,Ligga Arena,Athletico-PR,2.0,0.0,Santos
10.0,Olímpico,Grêmio,1.0,1.0,Vasco
10.0,Serra Dourada,Atlético-GO,3.0,1.0,Corinthians
10.0,Maracanã,Fluminense,1.0,0.0,Cruzeiro
10.0,Brinco de Ouro,Guarani,1.0,1.0,Ceará
10.0,Pacaembu,Palmeiras,2.0,2.0,Botafogo
11.0,Ressacada,Avaí,0.0,0.0,Atlético-MG
11.0,São Januário,Vasco,2.0,0.0,Atlético-GO
11.0,Prudentão,Prudente,0.0,0.0,Vitória
11.0,Vila Belmiro,Santos,1.0,0.0,São Paulo
11.0,Arena do Jacaré,Cruzeiro,2.0,2.0,Grêmio
11.0,Beira-Rio,Internacional,1.0,0.0,Flamengo
11.0,Serra Dourada,Goiás,0.0,2.0,Athletico-PR
11.0,Castelão (CE),Ceará,0.0,0.0,Palmeiras
11.0,Pacaembu,Corinthians,3.0,1.0,Guarani
11.0,Nilton Santos (Engenhão),Botafogo,1.0,1.0,Fluminense
12.0,Maracanã,Fluminense,3.0,1.0,Athletico-PR
12.0,Serra Dourada,Atlético-GO,1.0,1.0,Guarani
12.0,Morumbi,São Paulo,2.0,1.0,Ceará
12.0,Pacaembu,Palmeiras,1.0,1.0,Corinthians
12.0,Barradão,Vitória,1.0,3.0,Botafogo
12.0,Ressacada,Avaí,4.0,1.0,Goiás
12.0,Beira-Rio,Internacional,0.0,0.0,Grêmio
12.0,Arena do Jacaré,Atlético-MG,0.0,1.0,Cruzeiro
12.0,Prudentão,Prudente,1.0,2.0,Santos
12.0,Maracanã,Flamengo,0.0,0.0,Vasco
13.0,Nilton Santos (Engenhão),Botafogo,3.0,0.0,Atlético-MG
13.0,Brinco de Ouro,Guarani,4.0,1.0,Avaí
13.0,Pacaembu,Corinthians,1.0,0.0,Flamengo
13.0,Serra Dourada,Goiás,1.0,1.0,Palmeiras
13.0,Castelão (CE),Ceará,0.0,0.0,Atlético-GO
13.0,Olímpico,Grêmio,1.0,2.0,Fluminense
13.0,Ligga Arena,Athletico-PR,1.0,1.0,São Paulo
13.0,São Januário,Vasco,1.0,0.0,Vitória
13.0,Ipatingão,Cruzeiro,0.0,0.0,Prudente
13.0,Vila Belmiro,Santos,1.0,0.0,Internacional
14.0,Serra Dourada,Atlético-GO,0.0,2.0,Botafogo
14.0,Pacaembu,Palmeiras,2.0,0.0,Athletico-PR
14.0,Maracanã,Flamengo,1.0,0.0,Ceará
14.0,Ipatingão,Atlético-MG,3.0,1.0,Guarani
14.0,Morumbi,São Paulo,2.0,2.0,Cruzeiro
14.0,Prudentão,Prudente,1.0,2.0,Vasco
14.0,Ressacada,Avaí,3.0,2.0,Corinthians
14.0,Maracanã,Fluminense,3.0,0.0,Internacional
14.0,Barradão,Vitória,4.0,2.0,Santos
14.0,Olímpico,Grêmio,2.0,0.0,Goiás
15.0,Serra Dourada,Goiás,1.0,2.0,Prudente
15.0,Nilton Santos (Engenhão),Botafogo,1.0,0.0,Avaí
15.0,Castelão (CE),Ceará,2.0,1.0,Grêmio
15.0,Vila Belmiro,Santos,2.0,0.0,Atlético-MG
15.0,Brinco de Ouro,Guarani,0.0,0.0,Palmeiras
15.0,Ligga Arena,Athletico-PR,1.0,0.0,Flamengo
15.0,Beira-Rio,Internacional,1.0,1.0,Atlético-GO
15.0,Ipatingão,Cruzeiro,0.0,1.0,Vitória
15.0,Pacaembu,Corinthians,3.0,0.0,São Paulo
15.0,Maracanã,Vasco,2.0,2.0,Fluminense
16.0,Serra Dourada,Goiás,0.0,3.0,Fluminense
16.0,Ressacada,Avaí,0.0,1.0,Internacional
16.0,Nilton Santos (Engenhão),Botafogo,1.0,0.0,Ceará
16.0,Prudentão,Prudente,0.0,1.0,Athletico-PR
16.0,Morumbi,São Paulo,0.0,0.0,Vasco
16.0,Parque do Sabiá,Cruzeiro,1.0,0.0,Corinthians
16.0,Olímpico,Grêmio,1.0,2.0,Santos
16.0,Maracanã,Flamengo,0.0,0.0,Atlético-MG
16.0,Barradão,Vitória,1.0,1.0,Guarani
16.0,Pacaembu,Palmeiras,0.0,3.0,Atlético-GO
17.0,Beira-Rio,Internacional,1.0,0.0,Botafogo
17.0,São Januário,Vasco,1.0,1.0,Cruzeiro
17.0,Castelão (CE),Ceará,2.0,2.0,Prudente
17.0,Pacaembu,Santos,2.0,0.0,Goiás
17.0,Pacaembu,Corinthians,2.0,1.0,Vitória
17.0,Brinco de Ouro,Guarani,2.0,1.0,Flamengo
17.0,Ipatingão,Atlético-MG,1.0,2.0,Palmeiras
17.0,Maracanã,Fluminense,2.0,2.0,São Paulo
17.0,Serra Dourada,Atlético-GO,2.0,2.0,Avaí
17.0,Ligga Arena,Athletico-PR,1.0,1.0,Grêmio
18.0,Barradão,Vitória,0.0,0.0,Internacional
18.0,Olímpico,Grêmio,1.0,0.0,Guarani
18.0,Prudentão,Prudente,0.0,1.0,Botafogo
18.0,Serra Dourada,Goiás,1.0,3.0,Atlético-MG
18.0,Parque do Sabiá,Cruzeiro,1.0,0.0,Flamengo
18.0,Ligga Arena,Athletico-PR,2.0,1.0,Ceará
18.0,Maracanã,Fluminense,1.0,1.0,Palmeiras
18.0,Vila Belmiro,Santos,2.0,1.0,Avaí
18.0,Morumbi,São Paulo,2.0,1.0,Atlético-GO
18.0,São Januário,Vasco,2.0,0.0,Corinthians
19.0,Nilton Santos (Engenhão),Botafogo,2.0,2.0,Grêmio
19.0,Castelão (CE),Ceará,0.0,2.0,Vasco
19.0,Pacaembu,Corinthians,5.0,1.0,Goiás
19.0,Ressacada,Avaí,0.0,1.0,Athletico-PR
19.0,Pacaembu,Palmeiras,2.0,3.0,Cruzeiro
19.0,Brinco de Ouro,Guarani,2.0,1.0,Fluminense
19.0,Maracanã,Flamengo,0.0,0.0,Santos
19.0,Ipatingão,Atlético-MG,2.0,3.0,São Paulo
19.0,Serra Dourada,Atlético-GO,4.0,1.0,Vitória
19.0,Beira-Rio,Internacional,2.0,0.0,Prudente
20.0,Nilton Santos (Engenhão),Fluminense,3.0,1.0,Ceará
20.0,Parque do Sabiá,Cruzeiro,1.0,0.0,Internacional
20.0,Olímpico,Grêmio,2.0,0.0,Atlético-GO
20.0,Serra Dourada,Goiás,3.0,1.0,Guarani
20.0,Morumbi,São Paulo,2.0,0.0,Flamengo
20.0,Barradão,Vitória,1.0,1.0,Palmeiras
20.0,Ligga Arena,Athletico-PR,1.0,1.0,Corinthians
20.0,Pacaembu,Santos,0.0,1.0,Botafogo
20.0,São Januário,Vasco,1.0,1.0,Atlético-MG
20.0,Prudentão,Prudente,1.0,1.0,Avaí
21.0,Pacaembu,Corinthians,0.0,1.0,Grêmio
21.0,Raulino de Oliveira,Flamengo,2.0,2.0,Vitória
21.0,Serra Dourada,Atlético-GO,2.0,1.0,Fluminense
21.0,Pacaembu,Palmeiras,0.0,0.0,Vasco
21.0,Nilton Santos (Engenhão),Botafogo,2.0,0.0,São Paulo
21.0,Arena do Jacaré,Atlético-MG,1.0,0.0,Prudente
21.0,Ressacada,Avaí,1.0,2.0,Cruzeiro
21.0,Brinco de Ouro,Guarani,1.0,0.0,Athletico-PR
21.0,Beira-Rio,Internacional,0.0,0.0,Goiás
21.0,Castelão (CE),Ceará,2.0,1.0,Santos
22.0,Vila Belmiro,Santos,4.0,2.0,Atlético-GO
22.0,Arena do Jacaré,Cruzeiro,4.0,2.0,Guarani
22.0,Olímpico,Grêmio,1.0,2.0,Palmeiras
22.0,Serra Dourada,Goiás,4.0,1.0,Botafogo
22.0,Ligga Arena,Athletico-PR,2.0,1.0,Atlético-MG
22.0,Nilton Santos (Engenhão),Fluminense,1.0,2.0,Corinthians
22.0,Prudentão,Prudente,1.0,2.0,Flamengo
22.0,Barradão,Vitória,0.0,0.0,Ceará
22.0,Morumbi,São Paulo,1.0,3.0,Internacional
22.0,São Januário,Vasco,1.0,1.0,Avaí
23.0,Pacaembu,Corinthians,3.0,0.0,Prudente
23.0,Nilton Santos (Engenhão),Botafogo,2.0,2.0,Cruzeiro
23.0,Serra Dourada,Atlético-GO,1.0,2.0,Athletico-PR
23.0,Pacaembu,Palmeiras,0.0,2.0,São Paulo
23.0,Brinco de Ouro,Guarani,0.0,0.0,Santos
23.0,Arena do Jacaré,Atlético-MG,2.0,3.0,Vitória
23.0,Beira-Rio,Internacional,1.0,0.0,Vasco
23.0,Nilton Santos (Engenhão),Flamengo,3.0,3.0,Fluminense
23.0,Castelão (CE),Ceará,1.0,1.0,Goiás
23.0,Ressacada,Avaí,0.0,3.0,Grêmio
24.0,Morumbi,São Paulo,2.0,1.0,Guarani
24.0,Prudentão,Prudente,0.0,1.0,Palmeiras
24.0,Arena do Jacaré,Cruzeiro,2.0,0.0,Ceará
24.0,Serra Dourada,Goiás,1.0,3.0,Atlético-GO
24.0,Nilton Santos (Engenhão),Vasco,2.0,2.0,Botafogo
24.0,Vila Belmiro,Santos,2.0,3.0,Corinthians
24.0,Olímpico,Grêmio,2.0,2.0,Flamengo
24.0,Ligga Arena,Athletico-PR,1.0,0.0,Internacional
24.0,Nilton Santos (Engenhão),Fluminense,5.0,1.0,Atlético-MG
24.0,Barradão,Vitória,3.0,0.0,Avaí
25.0,Morumbi,São Paulo,0.0,3.0,Goiás
25.0,Arena Barueri,Santos,4.0,1.0,Cruzeiro
25.0,Nilton Santos (Engenhão),Flamengo,1.0,3.0,Palmeiras
25.0,Brinco de Ouro,Guarani,1.0,0.0,Vasco
25.0,Serra Dourada,Atlético-GO,3.0,0.0,Prudente
25.0,Nilton Santos (Engenhão),Botafogo,1.0,1.0,Athletico-PR
25.0,Beira-Rio,Internacional,3.0,2.0,Corinthians
25.0,Barradão,Vitória,1.0,2.0,Fluminense
25.0,Arena do Jacaré,Atlético-MG,1.0,2.0,Grêmio
25.0,Ressacada,Avaí,5.0,0.0,Ceará
26.0,São Januário,Vasco,3.0,1.0,Santos
26.0,Serra Dourada,Goiás,1.0,1.0,Flamengo
26.0,Arena Barueri,Palmeiras,2.0,0.0,Internacional
26.0,Prudentão,Prudente,4.0,2.0,Guarani
26.0,Arena do Jacaré,Cruzeiro,3.0,0.0,Atlético-GO
26.0,Ligga Arena,Athletico-PR,1.0,0.0,Vitória
26.0,Raulino de Oliveira,Fluminense,1.0,0.0,Avaí
26.0,Pacaembu,Corinthians,1.0,1.0,Botafogo
26.0,Olímpico,Grêmio,4.0,2.0,São Paulo
26.0,Castelão (CE),Ceará,0.0,0.0,Atlético-MG
27.0,São Januário,Vasco,3.0,2.0,Goiás
27.0,Pacaembu,Corinthians,2.0,2.0,Ceará
27.0,Vila Belmiro,Santos,1.0,1.0,Palmeiras
27.0,Prudentão,Prudente,1.0,1.0,Fluminense
27.0,Barradão,Vitória,0.0,3.0,Grêmio
27.0,Nilton Santos (Engenhão),Botafogo,1.0,1.0,Flamengo
27.0,Arena do Jacaré,Cruzeiro,0.0,0.0,Athletico-PR
27.0,Beira-Rio,Internacional,3.0,0.0,Guarani
27.0,Serra Dourada,Atlético-GO,2.0,3.0,Atlético-MG
27.0,Ressacada,Avaí,0.0,0.0,São Paulo
28.0,Nilton Santos (Engenhão),Fluminense,0.0,3.0,Santos
28.0,Brinco de Ouro,Guarani,1.0,1.0,Botafogo
28.0,Olímpico,Grêmio,4.0,0.0,Prudente
28.0,Arena Barueri,São Paulo,2.0,0.0,Vitória
28.0,Arena do Jacaré,Atlético-MG,2.0,1.0,Corinthians
28.0,Castelão (CE),Ceará,1.0,0.0,Internacional
28.0,Ligga Arena,Athletico-PR,0.0,0.0,Vasco
28.0,Pacaembu,Palmeiras,4.0,1.0,Avaí
28.0,Raulino de Oliveira,Flamengo,2.0,0.0,Atlético-GO
28.0,Serra Dourada,Goiás,0.0,1.0,Cruzeiro
29.0,Vila Belmiro,Santos,2.0,0.0,Athletico-PR
29.0,São Januário,Vasco,3.0,3.0,Grêmio
29.0,Prudentão,Prudente,2.0,3.0,São Paulo
29.0,Pacaembu,Corinthians,3.0,4.0,Atlético-GO
29.0,Nilton Santos (Engenhão),Botafogo,0.0,0.0,Palmeiras
29.0,Parque do Sabiá,Cruzeiro,1.0,0.0,Fluminense
29.0,Serra Dourada,Goiás,1.0,0.0,Vitória
29.0,Ressacada,Avaí,2.0,2.0,Flamengo
29.0,Beira-Rio,Internacional,1.0,0.0,Atlético-MG
29.0,Castelão (CE),Ceará,2.0,0.0,Guarani
30.0,Nilton Santos (Engenhão),Flamengo,3.0,0.0,Internacional
30.0,Ligga Arena,Athletico-PR,2.0,1.0,Goiás
30.0,Brinco de Ouro,Guarani,0.0,0.0,Corinthians
30.0,Arena do Jacaré,Atlético-MG,2.0,0.0,Avaí
30.0,Olímpico,Grêmio,2.0,1.0,Cruzeiro
30.0,Serra Dourada,Atlético-GO,2.0,0.0,Vasco
30.0,Morumbi,São Paulo,4.0,3.0,Santos
30.0,Arena Barueri,Palmeiras,1.0,1.0,Ceará
30.0,Nilton Santos (Engenhão),Fluminense,0.0,0.0,Botafogo
30.0,Barradão,Vitória,2.0,0.0,Prudente
31.0,Nilton Santos (Engenhão),Botafogo,1.0,0.0,Vitória
31.0,Brinco de Ouro,Guarani,0.0,1.0,Atlético-GO
31.0,Pacaembu,Corinthians,1.0,0.0,Palmeiras
31.0,Serra Dourada,Goiás,1.0,0.0,Avaí
31.0,Castelão (CE),Ceará,2.0,0.0,São Paulo
31.0,Ligga Arena,Athletico-PR,2.0,2.0,Fluminense
31.0,Vila Belmiro,Santos,2.0,3.0,Prudente
31.0,Nilton Santos (Engenhão),Vasco,1.0,1.0,Flamengo
31.0,Parque do Sabiá,Cruzeiro,3.0,4.0,Atlético-MG
31.0,Olímpico,Grêmio,2.0,2.0,Internacional
32.0,Nilton Santos (Engenhão),Flamengo,1.0,1.0,Corinthians
32.0,Arena Barueri,São Paulo,2.0,1.0,Athletico-PR
32.0,Nilton Santos (Engenhão),Fluminense,2.0,0.0,Grêmio
32.0,Serra Dourada,Atlético-GO,1.0,1.0,Ceará
32.0,Beira-Rio,Internacional,1.0,1.0,Santos
32.0,Barradão,Vitória,4.0,2.0,Vasco
32.0,Arena Barueri,Palmeiras,3.0,2.0,Goiás
32.0,Prudentão,Prudente,0.0,2.0,Cruzeiro
32.0,Arena do Jacaré,Atlético-MG,0.0,2.0,Botafogo
32.0,Ressacada,Avaí,1.0,0.0,Guarani
33.0,Vila Belmiro,Santos,1.0,1.0,Vitória
33.0,Nilton Santos (Engenhão),Botafogo,3.0,2.0,Atlético-GO
33.0,Brinco de Ouro,Guarani,0.0,0.0,Atlético-MG
33.0,Beira-Rio,Internacional,0.0,0.0,Fluminense
33.0,Serra Dourada,Goiás,0.0,2.0,Grêmio
33.0,Pacaembu,Corinthians,4.0,0.0,Avaí
33.0,Parque do Sabiá,Cruzeiro,0.0,2.0,São Paulo
33.0,Castelão (CE),Ceará,2.0,2.0,Flamengo
33.0,São Januário,Vasco,2.0,1.0,Prudente
33.0,Ligga Arena,Athletico-PR,1.0,0.0,Palmeiras
34.0,Arena do Jacaré,Atlético-MG,2.0,2.0,Santos
34.0,Olímpico,Grêmio,5.0,1.0,Ceará
34.0,Serra Dourada,Atlético-GO,2.0,2.0,Internacional
34.0,Morumbi,São Paulo,0.0,2.0,Corinthians
34.0,Prudentão,Prudente,4.0,1.0,Goiás
34.0,Barradão,Vitória,0.0,1.0,Cruzeiro
34.0,Ressacada,Avaí,0.0,0.0,Botafogo
34.0,Arena Barueri,Palmeiras,1.0,0.0,Guarani
34.0,Raulino de Oliveira,Flamengo,0.0,1.0,Athletico-PR
34.0,Nilton Santos (Engenhão),Fluminense,1.0,0.0,Vasco
35.0,Castelão (CE),Ceará,2.0,2.0,Botafogo
35.0,Pacaembu,Corinthians,1.0,0.0,Cruzeiro
35.0,Vila Belmiro,Santos,0.0,0.0,Grêmio
35.0,Arena do Jacaré,Atlético-MG,4.0,1.0,Flamengo
35.0,Nilton Santos (Engenhão),Fluminense,1.0,1.0,Goiás
35.0,Brinco de Ouro,Guarani,1.0,1.0,Vitória
35.0,Beira-Rio,Internacional,2.0,3.0,Avaí
35.0,Serra Dourada,Atlético-GO,3.0,0.0,Palmeiras
35.0,São Januário,Vasco,1.0,1.0,São Paulo
35.0,Ligga Arena,Athletico-PR,2.0,1.0,Prudente
36.0,Nilton Santos (Engenhão),Flamengo,2.0,1.0,Guarani
36.0,Prudentão,Prudente,1.0,1.0,Ceará
36.0,Olímpico,Grêmio,3.0,1.0,Athletico-PR
36.0,Arena Barueri,São Paulo,1.0,4.0,Fluminense
36.0,Fonte Luminosa,Palmeiras,0.0,2.0,Atlético-MG
36.0,Nilton Santos (Engenhão),Botafogo,1.0,2.0,Internacional
36.0,Barradão,Vitória,1.0,1.0,Corinthians
36.0,Arena do Jacaré,Cruzeiro,3.0,1.0,Vasco
36.0,Serra Dourada,Goiás,1.0,4.0,Santos
36.0,Ressacada,Avaí,3.0,0.0,Atlético-GO
37.0,Pacaembu,Corinthians,2.0,0.0,Vasco
37.0,Arena Barueri,Palmeiras,1.0,2.0,Fluminense
37.0,Raulino de Oliveira,Flamengo,1.0,2.0,Cruzeiro
37.0,Nilton Santos (Engenhão),Botafogo,3.0,1.0,Prudente
37.0,Brinco de Ouro,Guarani,0.0,3.0,Grêmio
37.0,Arena do Jacaré,Atlético-MG,3.0,1.0,Goiás
37.0,Beira-Rio,Internacional,1.0,1.0,Vitória
37.0,Serra Dourada,Atlético-GO,1.0,1.0,São Paulo
37.0,Castelão (CE),Ceará,1.0,1.0,Athletico-PR
37.0,Ressacada,Avaí,3.0,2.0,Santos
38.0,Prudentão,Prudente,0.0,3.0,Internacional
38.0,Morumbi,São Paulo,4.0,0.0,Atlético-MG
38.0,Vila Belmiro,Santos,0.0,0.0,Flamengo
38.0,São Januário,Vasco,2.0,0.0,Ceará
38.0,Nilton Santos (Engenhão),Fluminense,1.0,0.0,Guarani
38.0,Arena do Jacaré,Cruzeiro,2.0,1.0,Palmeiras
38.0,Olímpico,Grêmio,3.0,0.0,Botafogo
38.0,Serra Dourada,Goiás,1.0,1.0,Corinthians
38.0,Barradão,Vitória,0.0,0.0,Atlético-GO
38.0,Ligga Arena,Athletico-PR,1.0,0.0,Avaí
