round,stadium,home_team,home_score,away_score,away_team
17.0,Nilton Santos (Engenhão),Fluminense,3.0,0.0,Figueirense
17.0,Ressacada,Avaí,0.0,2.0,Vasco
17.0,Ligga Arena,Athletico-PR,2.0,1.0,Cruzeiro
17.0,Presidente Vargas (CE),Ceará,3.0,0.0,Grêmio
17.0,Vila Belmiro,Santos,2.0,3.0,Coritiba
17.0,Beira-Rio,Internacional,1.0,0.0,Botafogo
17.0,Ipatingão,Atlético-MG,2.0,3.0,Corinthians
17.0,Canindé,Palmeiras,1.0,1.0,Bahia
17.0,Nilton Santos (Engenhão),Flamengo,1.0,4.0,Atlético-GO
17.0,Arena do Jacaré,América-MG,1.0,1.0,São Paulo
18.0,Pacaembu,Corinthians,0.0,2.0,Figueirense
18.0,Nilton Santos (Engenhão),Botafogo,3.0,1.0,Atlético-MG
18.0,Parque do Sabiá,Cruzeiro,1.0,0.0,Ceará
18.0,Beira-Rio,Internacional,2.0,2.0,Flamengo
18.0,Ressacada,Avaí,0.0,0.0,Coritiba
18.0,Serra Dourada,Atlético-GO,1.0,0.0,Grêmio
18.0,Morumbi,São Paulo,1.0,1.0,Palmeiras
18.0,Nilton Santos (Engenhão),Vasco,1.0,1.0,Fluminense
18.0,Ligga Arena,Athletico-PR,2.0,2.0,América-MG
18.0,Pituaçu,Bahia,1.0,2.0,Santos
19.0,Nilton Santos (Engenhão),Fluminense,1.0,2.0,Botafogo
19.0,Couto Pereira,Coritiba,1.0,1.0,Athletico-PR
19.0,Arena do Jacaré,América-MG,1.0,2.0,Atlético-GO
19.0,Prudentão,Palmeiras,2.0,1.0,Corinthians
19.0,Vila Belmiro,Santos,1.0,1.0,São Paulo
19.0,Nilton Santos (Engenhão),Flamengo,0.0,0.0,Vasco
19.0,Olímpico,Grêmio,2.0,1.0,Internacional
19.0,Presidente Vargas (CE),Ceará,3.0,0.0,Bahia
19.0,Arena do Jacaré,Atlético-MG,1.0,2.0,Cruzeiro
19.0,Orlando Scarpelli,Figueirense,2.0,3.0,Avaí
20.0,Pacaembu,Corinthians,3.0,2.0,Grêmio
20.0,São Januário,Vasco,3.0,1.0,Ceará
20.0,Serra Dourada,Atlético-GO,3.0,1.0,Coritiba
20.0,Ligga Arena,Athletico-PR,0.0,1.0,Atlético-MG
20.0,Ipatingão,Cruzeiro,2.0,4.0,Figueirense
20.0,Morumbi,São Paulo,1.0,2.0,Fluminense
20.0,Nilton Santos (Engenhão),Botafogo,3.0,1.0,Palmeiras
20.0,Beira-Rio,Internacional,3.0,3.0,Santos
20.0,Ressacada,Avaí,3.0,2.0,Flamengo
20.0,Pituaçu,Bahia,0.0,0.0,América-MG
21.0,Raulino de Oliveira,Fluminense,3.0,2.0,Atlético-GO
21.0,Arena do Jacaré,Atlético-MG,2.0,0.0,Avaí
21.0,Orlando Scarpelli,Figueirense,1.0,2.0,São Paulo
21.0,Pacaembu,Palmeiras,1.0,1.0,Cruzeiro
21.0,Nilton Santos (Engenhão),Flamengo,1.0,3.0,Bahia
21.0,Olímpico,Grêmio,4.0,0.0,Athletico-PR
21.0,Couto Pereira,Coritiba,1.0,0.0,Corinthians
21.0,Arena do Jacaré,América-MG,4.0,1.0,Vasco
21.0,Presidente Vargas (CE),Ceará,1.0,1.0,Internacional
21.0,Vila Belmiro,Santos,2.0,0.0,Botafogo
22.0,Morumbi,São Paulo,2.0,1.0,Atlético-MG
22.0,Nilton Santos (Engenhão),Botafogo,4.0,0.0,Ceará
22.0,Beira-Rio,Internacional,4.0,2.0,América-MG
22.0,Ressacada,Avaí,1.0,2.0,Santos
22.0,Parque do Sabiá,Cruzeiro,1.0,2.0,Fluminense
22.0,Ligga Arena,Athletico-PR,2.0,2.0,Palmeiras
22.0,Serra Dourada,Atlético-GO,1.0,1.0,Figueirense
22.0,São Januário,Vasco,2.0,0.0,Coritiba
22.0,Pituaçu,Bahia,1.0,2.0,Grêmio
22.0,Pacaembu,Corinthians,2.0,1.0,Flamengo
23.0,Vila Belmiro,Santos,1.0,0.0,Cruzeiro
23.0,Arena do Jacaré,América-MG,2.0,2.0,Avaí
23.0,Pacaembu,Palmeiras,0.0,3.0,Internacional
23.0,Nilton Santos (Engenhão),Fluminense,1.0,0.0,Corinthians
23.0,Presidente Vargas (CE),Ceará,1.0,1.0,Atlético-GO
23.0,Couto Pereira,Coritiba,5.0,0.0,Botafogo
23.0,Orlando Scarpelli,Figueirense,1.0,1.0,Vasco
23.0,Moacyrzão,Flamengo,1.0,2.0,Athletico-PR
