round,stadium,home_team,home_score,away_score,away_team
1.0,São Januário,Vasco,1.0,0.0,Portuguesa
1.0,Itaipava Arena Fonte Nova,Vitória,2.0,2.0,Internacional
1.0,Pacaembu,Corinthians,1.0,1.0,Botafogo
1.0,Alfredo Jaconi,Grêmio,2.0,0.0,Náutico
1.0,Moisés Lucarelli,Ponte Preta,0.0,2.0,São Paulo
1.0,Heriberto Hülse,Criciúma,3.0,1.0,Bahia
1.0,Mané Garrincha,Santos,0.0,0.0,Flamengo
1.0,Moacyrzão,Fluminense,2.0,1.0,Athletico-PR
1.0,Independência,Cruzeiro,5.0,0.0,Goiás
1.0,Couto Pereira,Coritiba,2.0,1.0,Atlético-MG
2.0,Vila Olímpica do Boqueirão,Athletico-PR,2.0,2.0,Cruzeiro
2.0,Raulino de Oliveira,Botafogo,2.0,1.0,Santos
2.0,Morumbi,São Paulo,5.0,1.0,Vasco
2.0,Municipal Juiz de Fora,Flamengo,0.0,2.0,Ponte Preta
2.0,Pituaçu,Bahia,0.0,0.0,Coritiba
2.0,Aflitos,Náutico,0.0,3.0,Vitória
2.0,Serra Dourada,Goiás,1.0,1.0,Corinthians
2.0,Centenário,Internacional,2.0,0.0,Criciúma
2.0,Arena do Jacaré,Atlético-MG,2.0,0.0,Grêmio
2.0,Canindé,Portuguesa,2.0,1.0,Fluminense
3.0,Raulino de Oliveira,Botafogo,2.0,1.0,Cruzeiro
3.0,Arena Joinville,Athletico-PR,2.0,2.0,Flamengo
3.0,Vila Belmiro,Santos,1.0,1.0,Grêmio
3.0,Barradão,Vitória,2.0,0.0,Vasco
3.0,Serra Dourada,Goiás,1.0,1.0,Coritiba
3.0,Pacaembu,Corinthians,1.0,0.0,Ponte Preta
3.0,Moacyrzão,Fluminense,3.0,0.0,Criciúma
3.0,Centenário,Internacional,1.0,2.0,Bahia
3.0,Aflitos,Náutico,2.0,2.0,Portuguesa
3.0,Independência,Atlético-MG,0.0,0.0,São Paulo
4.0,Morumbi,São Paulo,0.0,1.0,Goiás
4.0,Heriberto Hülse,Criciúma,3.0,1.0,Santos
4.0,Canindé,Portuguesa,1.0,1.0,Internacional
4.0,Arena do Grêmio,Grêmio,1.0,0.0,Vitória
4.0,Moisés Lucarelli,Ponte Preta,3.0,4.0,Athletico-PR
4.0,Raulino de Oliveira,Vasco,2.0,0.0,Atlético-MG
4.0,Orlando Scarpelli,Flamengo,0.0,1.0,Náutico
4.0,Batistão (SE),Bahia,2.0,1.0,Botafogo
4.0,Arena do Jacaré,Cruzeiro,1.0,0.0,Corinthians
4.0,Couto Pereira,Coritiba,2.0,1.0,Fluminense
5.0,Heriberto Hülse,Criciúma,0.0,3.0,Flamengo
5.0,Arena do Jacaré,Cruzeiro,2.0,2.0,Internacional
5.0,Raulino de Oliveira,Vasco,1.0,1.0,Bahia
5.0,Pacaembu,Corinthians,0.0,0.0,Portuguesa
5.0,Moisés Lucarelli,Ponte Preta,0.0,2.0,Botafogo
5.0,Moacyrzão,Fluminense,2.0,1.0,Goiás
5.0,Joia da Princesa,Vitória,3.0,2.0,Athletico-PR
5.0,Couto Pereira,Coritiba,1.0,0.0,Náutico
5.0,Vila Belmiro,Santos,1.0,0.0,Atlético-MG
5.0,Arena do Grêmio,Grêmio,1.0,1.0,São Paulo
6.0,Mané Garrincha,Flamengo,2.0,2.0,Coritiba
6.0,Arena de Pernambuco,Náutico,1.0,3.0,Ponte Preta
6.0,Durival Britto,Athletico-PR,1.0,1.0,Grêmio
6.0,Canindé,Portuguesa,1.0,1.0,Cruzeiro
6.0,Morumbi,São Paulo,0.0,2.0,Santos
6.0,Itaipava Arena Fonte Nova,Bahia,0.0,2.0,Corinthians
6.0,Centenário,Internacional,5.0,3.0,Vasco
6.0,Serra Dourada,Goiás,1.0,0.0,Vitória
6.0,Arena de Pernambuco,Botafogo,1.0,0.0,Fluminense
6.0,Independência,Atlético-MG,3.0,2.0,Criciúma
7.0,Moacyrzão,Fluminense,2.0,3.0,Internacional
7.0,Vila Belmiro,Santos,4.0,1.0,Portuguesa
7.0,Moisés Lucarelli,Ponte Preta,0.0,0.0,Bahia
7.0,Pacaembu,Corinthians,0.0,1.0,Atlético-MG
7.0,Barradão,Vitória,3.0,2.0,São Paulo
7.0,Arena do Grêmio,Grêmio,2.0,1.0,Botafogo
7.0,Couto Pereira,Coritiba,1.0,0.0,Athletico-PR
7.0,Mané Garrincha,Vasco,0.0,1.0,Flamengo
7.0,Heriberto Hülse,Criciúma,0.0,0.0,Goiás
7.0,Mineirão,Cruzeiro,3.0,0.0,Náutico
8.0,São Januário,Botafogo,2.0,0.0,Náutico
8.0,Morumbi,São Paulo,0.0,3.0,Cruzeiro
8.0,Heriberto Hülse,Criciúma,2.0,1.0,Grêmio
8.0,Itaipava Arena Fonte Nova,Vitória,0.0,0.0,Bahia
8.0,Centenário,Internacional,1.0,0.0,Flamengo
8.0,Vila Belmiro,Santos,2.0,2.0,Coritiba
8.0,Durival Britto,Athletico-PR,1.0,1.0,Corinthians
8.0,Maracanã,Fluminense,1.0,3.0,Vasco
8.0,Serra Dourada,Goiás,2.0,1.0,Portuguesa
8.0,Independência,Atlético-MG,4.0,0.0,Ponte Preta
9.0,São Januário,Vasco,3.0,2.0,Criciúma
9.0,Canindé,Portuguesa,2.0,3.0,Athletico-PR
9.0,Moisés Lucarelli,Ponte Preta,1.0,0.0,Santos
9.0,Pacaembu,Corinthians,0.0,0.0,São Paulo
9.0,Arena do Grêmio,Grêmio,2.0,0.0,Fluminense
9.0,Arena de Pernambuco,Náutico,3.0,0.0,Internacional
9.0,Mineirão,Cruzeiro,4.0,1.0,Atlético-MG
9.0,Maracanã,Flamengo,1.0,1.0,Botafogo
9.0,Itaipava Arena Fonte Nova,Bahia,2.0,1.0,Goiás
9.0,Couto Pereira,Coritiba,1.0,1.0,Vitória
10.0,Maracanã,Fluminense,1.0,0.0,Cruzeiro
10.0,Independência,Atlético-MG,1.0,2.0,Athletico-PR
10.0,Canindé,Portuguesa,1.0,1.0,Criciúma
10.0,Couto Pereira,Coritiba,5.0,3.0,Ponte Preta
10.0,Pacaembu,Corinthians,2.0,0.0,Grêmio
10.0,Itaipava Arena Fonte Nova,Bahia,3.0,0.0,Flamengo
10.0,Maracanã,Botafogo,2.0,0.0,Vitória
10.0,Serra Dourada,Goiás,1.0,1.0,Vasco
10.0,Arena de Pernambuco,Náutico,0.0,1.0,São Paulo
10.0,Estádio do Vale,Internacional,1.0,2.0,Santos
11.0,Morumbi,São Paulo,1.0,2.0,Bahia
11.0,Mineirão,Cruzeiro,1.0,0.0,Coritiba
11.0,Mané Garrincha,Flamengo,3.0,0.0,Atlético-MG
11.0,Arena do Grêmio,Grêmio,1.0,1.0,Internacional
11.0,Moisés Lucarelli,Ponte Preta,1.0,1.0,Fluminense
11.0,Heriberto Hülse,Criciúma,0.0,2.0,Corinthians
11.0,Durival Britto,Athletico-PR,2.0,0.0,Goiás
11.0,Maracanã,Vasco,2.0,3.0,Botafogo
11.0,Barradão,Vitória,2.0,1.0,Portuguesa
11.0,Vila Belmiro,Santos,1.0,1.0,Náutico
12.0,Morumbi,São Paulo,0.0,1.0,Internacional
12.0,Barradão,Vitória,1.0,1.0,Fluminense
12.0,Heriberto Hülse,Criciúma,1.0,2.0,Cruzeiro
12.0,Mané Garrincha,Flamengo,1.0,1.0,Portuguesa
12.0,Durival Britto,Athletico-PR,1.0,0.0,Bahia
12.0,Serra Dourada,Goiás,2.0,1.0,Náutico
12.0,Independência,Atlético-MG,2.0,2.0,Botafogo
12.0,Vila Belmiro,Santos,1.0,1.0,Corinthians
12.0,São Januário,Vasco,1.0,1.0,Ponte Preta
12.0,Arena do Grêmio,Grêmio,0.0,1.0,Coritiba
13.0,Mané Garrincha,Botafogo,1.0,1.0,Goiás
13.0,Arena de Pernambuco,Náutico,0.0,0.0,Atlético-MG
13.0,Maracanã,Fluminense,2.0,3.0,Flamengo
13.0,Pacaembu,Corinthians,2.0,0.0,Vitória
13.0,Mineirão,Cruzeiro,0.0,0.0,Santos
13.0,Couto Pereira,Coritiba,0.0,1.0,Vasco
13.0,Itaipava Arena Fonte Nova,Bahia,0.0,3.0,Grêmio
13.0,Estádio do Vale,Internacional,2.0,2.0,Athletico-PR
13.0,Moisés Lucarelli,Ponte Preta,3.0,1.0,Criciúma
13.0,Canindé,Portuguesa,2.0,1.0,São Paulo
14.0,Heriberto Hülse,Criciúma,3.0,0.0,Náutico
14.0,Independência,Atlético-MG,2.0,0.0,Bahia
14.0,Vila Belmiro,Santos,1.0,1.0,Vasco
14.0,Barradão,Vitória,3.0,1.0,Ponte Preta
14.0,Couto Pereira,Coritiba,1.0,1.0,Portuguesa
14.0,Maracanã,Fluminense,0.0,0.0,Corinthians
14.0,Arena do Grêmio,Grêmio,3.0,1.0,Cruzeiro
14.0,Serra Dourada,Goiás,1.0,1.0,Flamengo
14.0,Morumbi,São Paulo,1.0,1.0,Athletico-PR
14.0,Maracanã,Botafogo,3.0,3.0,Internacional
15.0,Arena de Pernambuco,Náutico,0.0,1.0,Fluminense
15.0,Mineirão,Cruzeiro,5.0,1.0,Vitória
15.0,São Januário,Vasco,2.0,3.0,Grêmio
